대분류코드,대분류코드명,중분류코드,중분류코드명,소분류코드,소분류코드명
ED,전기/전자,ED08,영상/음향기기,ED0802,방송수신기
ED,전기/전자,ED08,영상/음향기기,ED0803,3차원 영상기기
ED,전기/전자,ED08,영상/음향기기,ED0804,AV재생/기록기기
ED,전기/전자,ED08,영상/음향기기,ED0805,화상통신기기
ED,전기/전자,ED08,영상/음향기기,ED0806,카메라/캠코더
ED,전기/전자,ED08,영상/음향기기,ED0807,전광판
ED,전기/전자,ED08,영상/음향기기,ED0808,휴대용 AV 기기
ED,전기/전자,ED08,영상/음향기기,ED0809,카 오디오
ED,전기/전자,ED08,영상/음향기기,ED0810,방송 AV기기
ED,전기/전자,ED08,영상/음향기기,ED0811,건축음향/응용기기
ED,전기/전자,ED08,영상/음향기기,ED0812,스피커
ED,전기/전자,ED08,영상/음향기기,ED0813,마이크로폰
ED,전기/전자,ED08,영상/음향기기,ED0899,달리 분류되지 않는 영상/음향기기
ED,전기/전자,ED09,전지,ED0901,전지재료
ED,전기/전자,ED09,전지,ED0902,제조/측정평가 장비
ED,전기/전자,ED09,전지,ED0903,응용/활용기술(HEV 등)
ED,전기/전자,ED09,전지,ED0904,일차전지
ED,전기/전자,ED09,전지,ED0905,이차전지
ED,전기/전자,ED09,전지,ED0906,초고용량 커패시터
ED,전기/전자,ED09,전지,ED0999,달리 분류되지 않는 전지
ED,전기/전자,ED10,디스플레이,ED1001,TFT
ED,전기/전자,ED10,디스플레이,ED1002,LCD
ED,전기/전자,ED10,디스플레이,ED1003,PDP
ED,전기/전자,ED10,디스플레이,ED1004,FED
ED,전기/전자,ED10,디스플레이,ED1005,EL/OLED
ED,전기/전자,ED10,디스플레이,ED1006,디스플레이 소재/부품
ED,전기/전자,ED10,디스플레이,ED1007,E-Paper
ED,전기/전자,ED10,디스플레이,ED1008,3D
ED,전기/전자,ED10,디스플레이,ED1009,디스플레이 제조장비
ED,전기/전자,ED10,디스플레이,ED1010,디스플레이 측정/검사장비
ED,전기/전자,ED10,디스플레이,ED1011,QD 디스플레이
ED,전기/전자,ED10,디스플레이,ED1012,플렉시블 디스플레이
ED,전기/전자,ED10,디스플레이,ED1013,AR/VR 디스플레이
ED,전기/전자,ED10,디스플레이,ED1014,인터랙티브 디스플레이
ED,전기/전자,ED10,디스플레이,ED1099,달리 분류되지 않는 디스플레이
ED,전기/전자,ED11,무기센서 및 제어,ED1101,레이더센서
ED,전기/전자,ED11,무기센서 및 제어,ED1102,SAR센서
ED,전기/전자,ED11,무기센서 및 제어,ED1103,전자광학센서
ED,전기/전자,ED11,무기센서 및 제어,ED1104,음향센서
ED,전기/전자,ED11,무기센서 및 제어,ED1105,특수센서
ED,전기/전자,ED11,무기센서 및 제어,ED1106,신호처리
ED,전기/전자,ED11,무기센서 및 제어,ED1107,위협/전파탐지
ED,전기/전자,ED11,무기센서 및 제어,ED1108,전자파 공격
ED,전기/전자,ED11,무기센서 및 제어,ED1109,전자파 보호
ED,전기/전자,ED11,무기센서 및 제어,ED1110,전자파 환경
ED,전기/전자,ED11,무기센서 및 제어,ED1111,유도조종
ED,전기/전자,ED11,무기센서 및 제어,ED1112,구동
ED,전기/전자,ED11,무기센서 및 제어,ED1113,항법
ED,전기/전자,ED11,무기센서 및 제어,ED1114,무인자동화
ED,전기/전자,ED11,무기센서 및 제어,ED1115,플랫폼전자
ED,전기/전자,ED11,무기센서 및 제어,ED1116,사격통제
ED,전기/전자,ED11,무기센서 및 제어,ED1117,MEMS
ED,전기/전자,ED11,무기센서 및 제어,ED1199,달리 분류되지 않는 무기센서 및 제어
ED,전기/전자,ED99,기타 전기/전자,ED9999,달리 분류되지 않는 전기/전자
EE,정보/통신,EE01,정보이론,EE0101,컴퓨터 이론
EE,정보/통신,EE01,정보이론,EE0102,알고리즘
EE,정보/통신,EE01,정보이론,EE0103,컴파일러
EE,정보/통신,EE01,정보이론,EE0104,프로그래밍 언어/자연어 처리
EE,정보/통신,EE01,정보이론,EE0105,데이터베이스
EE,정보/통신,EE01,정보이론,EE0106,소프트웨어 공학
EE,정보/통신,EE01,정보이론,EE0107,오퍼레이팅 시스템
EE,정보/통신,EE01,정보이론,EE0108,인공지능
EE,정보/통신,EE01,정보이론,EE0109,Human Computer Interface
EE,정보/통신,EE01,정보이론,EE0110,Cloud computing/Grid computing
EE,정보/통신,EE01,정보이론,EE0111,실시간 시스템
EE,정보/통신,EE01,정보이론,EE0112,정보검색
EE,정보/통신,EE01,정보이론,EE0199,달리 분류되지 않는 정보이론
EE,정보/통신,EE02,소프트웨어,EE0201,임베디드 S/W
EE,정보/통신,EE02,소프트웨어,EE0202,S/W 솔루션
EE,정보/통신,EE02,소프트웨어,EE0203,System Integration
EE,정보/통신,EE02,소프트웨어,EE0204,인터넷 S/W
EE,정보/통신,EE02,소프트웨어,EE0299,달리 분류되지 않는 소프트웨어
EE,정보/통신,EE03,정보보호,EE0301,공통 보안기술
EE,정보/통신,EE03,정보보호,EE0302,네트워크 시스템 보안
EE,정보/통신,EE03,정보보호,EE0303,서비스/응용보안
EE,정보/통신,EE03,정보보호,EE0304,산업보안/융합보안
EE,정보/통신,EE03,정보보호,EE0399,달리 분류되지 않는 정보보호
EE,정보/통신,EE04,유선 통신·네트워크,EE0401,네트워크 구조설계/운영지원
EE,정보/통신,EE04,유선 통신·네트워크,EE0402,서비스/제어
EE,정보/통신,EE04,유선 통신·네트워크,EE0403,전달망
EE,정보/통신,EE04,유선 통신·네트워크,EE0404,가입자망
EE,정보/통신,EE04,유선 통신·네트워크,EE0499,달리 분류되지 않는 유선 통신·네트워크
EE,정보/통신,EE05,위성/전파,EE0501,위성통신/방송 전송
EE,정보/통신,EE05,위성/전파,EE0502,위성통신/방송 단말
EE,정보/통신,EE05,위성/전파,EE0503,위성항법
EE,정보/통신,EE05,위성/전파,EE0504,위성통신 네트워크
EE,정보/통신,EE05,위성/전파,EE0505,탑재체/관제
EE,정보/통신,EE05,위성/전파,EE0506,EMI/EMC
EE,정보/통신,EE05,위성/전파,EE0507,전자파기기
EE,정보/통신,EE05,위성/전파,EE0508,전자파 진단/방호
EE,정보/통신,EE05,위성/전파,EE0599,달리 분류되지 않는 위성/전파
EE,정보/통신,EE06,무선 통신·네트워크,EE0601,무선·이동통신 서비스
EE,정보/통신,EE06,무선 통신·네트워크,EE0602,무선·이동통신 시스템
EE,정보/통신,EE06,무선 통신·네트워크,EE0603,무선·이동통신 단말기
EE,정보/통신,EE06,무선 통신·네트워크,EE0699,달리 분류되지 않는 무선 통신·네트워크
EE,정보/통신,EE07,디지털 방송·콘텐츠,EE0701,디지털방송 서비스
EE,정보/통신,EE07,디지털 방송·콘텐츠,EE0702,디지털방송 매체
EE,정보/통신,EE07,디지털 방송·콘텐츠,EE0703,디지털방송 이동방송
EE,정보/통신,EE07,디지털 방송·콘텐츠,EE0704,디지털방송 통방융합
EE,정보/통신,EE07,디지털 방송·콘텐츠,EE0705,디지털방송 실감방송
EE,정보/통신,EE07,디지털 방송·콘텐츠,EE0706,디지털방송 단말
EE,정보/통신,EE07,디지털 방송·콘텐츠,EE0799,달리 분류되지 않는 디지털방송·콘텐츠
EE,정보/통신,EE08,정보통신 융합 서비스,EE0805,정보통신 융합 컴퓨팅 플랫폼 기술
EE,정보/통신,EE08,정보통신 융합 서비스,EE0806,서버기술
EE,정보/통신,EE08,정보통신 융합 서비스,EE0807,사물인터넷 응용서비스
EE,정보/통신,EE08,정보통신 융합 서비스,EE0808,스마트헬스 응용서비스
EE,정보/통신,EE08,정보통신 융합 서비스,EE0809,스마트시티 응용서비스
EE,정보/통신,EE08,정보통신 융합 서비스,EE0810,스마트팩토리 응용서비스
EE,정보/통신,EE08,정보통신 융합 서비스,EE0811,블록체인
EE,정보/통신,EE08,정보통신 융합 서비스,EE0899,달리 분류되지 않는 정보통신 융합 서비스
EE,정보/통신,EE11,정보통신 모듈/부품,EE1101,이동통신 모듈/부품
EE,정보/통신,EE11,정보통신 모듈/부품,EE1102,위성/방송 모듈/부품
EE,정보/통신,EE11,정보통신 모듈/부품,EE1103,광통신모듈/부품
EE,정보/통신,EE11,정보통신 모듈/부품,EE1104,멀티미디어 모듈/부품
EE,정보/통신,EE11,정보통신 모듈/부품,EE1105,안테나 모듈/부품
EE,정보/통신,EE11,정보통신 모듈/부품,EE1199,달리 분류되지 않는 정보통신 모듈/부품
EE,정보/통신,EE12,정보통신 융합 디바이스,EE1205,ITS 단말/기기 및 응용서비스
EE,정보/통신,EE12,정보통신 융합 디바이스,EE1206,텔레매틱스 단말/기기 및 응용서비스
EE,정보/통신,EE12,정보통신 융합 디바이스,EE1207,홈네트워크 기술
EE,정보/통신,EE12,정보통신 융합 디바이스,EE1208,사물인터넷 기술
EE,정보/통신,EE12,정보통신 융합 디바이스,EE1209,U-컴퓨팅 기기/주변기기
EE,정보/통신,EE12,정보통신 융합 디바이스,EE1299,달리 분류되지 않는 정보통신 융합 디바이스
EE,정보/통신,EE13,재난정보통신,EE1301,재난정보관리체계
EE,정보/통신,EE13,재난정보통신,EE1302,재난취약요소 진단 정보관리기술
EE,정보/통신,EE13,재난정보통신,EE1303,비상재난통신망 구축기술
EE,정보/통신,EE13,재난정보통신,EE1304,예경보 발령/전달체계
EE,정보/통신,EE13,재난정보통신,EE1305,재난상황대응 의사결정시스템
EE,정보/통신,EE13,재난정보통신,EE1306,재난지리정보기술
EE,정보/통신,EE13,재난정보통신,EE1399,달리 분류되지 않는 재난정보통신
EE,정보/통신,EE14,국방정보통신,EE1401,정보시스템
EE,정보/통신,EE14,국방정보통신,EE1402,정보처리/전술데이터 처리
EE,정보/통신,EE14,국방정보통신,EE1403,HCI/시현
EE,정보/통신,EE14,국방정보통신,EE1404,정보공격
EE,정보/통신,EE14,국방정보통신,EE1405,정보보호
EE,정보/통신,EE14,국방정보통신,EE1406,통신망
EE,정보/통신,EE14,국방정보통신,EE1407,통신단말기
EE,정보/통신,EE14,국방정보통신,EE1408,데이터링크
EE,정보/통신,EE14,국방정보통신,EE1409,M&S
EE,정보/통신,EE14,국방정보통신,EE1410,전술위성
EE,정보/통신,EE14,국방정보통신,EE1499,달리 분류되지 않는 국방정보통신
EE,정보/통신,EE99,기타 정보/통신,EE9999,달리 분류되지 않는 정보/통신
EF,에너지/자원,EF01,온실가스 처리,EF0101,CO2 포집기술
EF,에너지/자원,EF01,온실가스 처리,EF0102,CO2 전환기술
EF,에너지/자원,EF01,온실가스 처리,EF0103,CO2 저장기술
EF,에너지/자원,EF01,온실가스 처리,EF0104,non-CO2 처리기술
EF,에너지/자원,EF01,온실가스 처리,EF0199,달리 분류되지 않는 온실가스 처리
EF,에너지/자원,EF02,자원탐사/개발/활용,EF0201,자원조사/탐사
EF,에너지/자원,EF02,자원탐사/개발/활용,EF0202,석유/가스 개발
EF,에너지/자원,EF02,자원탐사/개발/활용,EF0203,광물자원 개발
EF,에너지/자원,EF02,자원탐사/개발/활용,EF0204,자원 활용
EF,에너지/자원,EF02,자원탐사/개발/활용,EF0299,달리 분류되지 않는 자원 탐사/개발/활용
EF,에너지/자원,EF03,수화력발전,EF0301,고온고압화 발전기술
EF,에너지/자원,EF03,수화력발전,EF0302,석탄/석유 청정화/이용기술
EF,에너지/자원,EF03,수화력발전,EF0303,수화력발전 환경오염방지기술
EF,에너지/자원,EF03,수화력발전,EF0304,발전설비/기기개발
EF,에너지/자원,EF03,수화력발전,EF0305,첨단 발전제어기술
EF,에너지/자원,EF03,수화력발전,EF0306,가스터빈 기술
EF,에너지/자원,EF03,수화력발전,EF0307,발전설비 운영기술
EF,에너지/자원,EF03,수화력발전,EF0399,달리 분류되지 않는 수화력발전
EF,에너지/자원,EF04,전력시스템,EF0403,대용량 전력수송/저장기술
EF,에너지/자원,EF04,전력시스템,EF0406,송/변/배전 시스템 기술
EF,에너지/자원,EF04,전력시스템,EF0407,전력설비 절연/진단기술
EF,에너지/자원,EF04,전력시스템,EF0408,전력용 신소재 기술
EF,에너지/자원,EF04,전력시스템,EF0409,전력전자기술
EF,에너지/자원,EF04,전력시스템,EF0412,전력시스템 설계·운영·해석 기술
EF,에너지/자원,EF04,전력시스템,EF0413,전력 수요예측/관리 및 전력시장 운영기술
EF,에너지/자원,EF04,전력시스템,EF0414,전기 안전·환경 기술
EF,에너지/자원,EF04,전력시스템,EF0499,달리 분류되지 않는 전력시스템
EF,에너지/자원,EF05,스마트그리드,EF0501,IT기반 고부가 서비스 기술
EF,에너지/자원,EF05,스마트그리드,EF0502,마이크로 그리드 기술
EF,에너지/자원,EF05,스마트그리드,EF0503,전력 유비쿼터스 기술
EF,에너지/자원,EF05,스마트그리드,EF0504,직류 송/배전 기술
EF,에너지/자원,EF05,스마트그리드,EF0505,지능형 전력망 플랫폼 기술
EF,에너지/자원,EF05,스마트그리드,EF0599,달리 분류되지 않는 스마트그리드
EF,에너지/자원,EF06,신재생에너지,EF0601,태양광
EF,에너지/자원,EF06,신재생에너지,EF0602,태양열
EF,에너지/자원,EF06,신재생에너지,EF0603,바이오연료
EF,에너지/자원,EF06,신재생에너지,EF0604,폐기물
EF,에너지/자원,EF06,신재생에너지,EF0605,소수력
EF,에너지/자원,EF06,신재생에너지,EF0606,풍력
EF,에너지/자원,EF06,신재생에너지,EF0607,해양
EF,에너지/자원,EF06,신재생에너지,EF0608,지열
EF,에너지/자원,EF06,신재생에너지,EF0609,수소
EF,에너지/자원,EF06,신재생에너지,EF0610,연료전지
EF,에너지/자원,EF06,신재생에너지,EF0611,석탄가스화/액화
EF,에너지/자원,EF06,신재생에너지,EF0612,합성연료
EF,에너지/자원,EF06,신재생에너지,EF0699,달리 분류되지 않는 신재생에너지
EF,에너지/자원,EF07,가스에너지,EF0701,가스에너지 저장기술
EF,에너지/자원,EF07,가스에너지,EF0702,가스에너지 수송기술
EF,에너지/자원,EF07,가스에너지,EF0703,가스에너지 이용기술
EF,에너지/자원,EF07,가스에너지,EF0799,달리 분류되지 않는 가스에너지
EF,에너지/자원,EF99,기타 에너지/자원,EF9999,달리 분류되지 않는 에너지/자원
EG,원자력,EG01,원자로노심기술,EG0101,핵자료 기술
EG,원자력,EG01,원자로노심기술,EG0102,노심 핵설계 기술
EG,원자력,EG01,원자로노심기술,EG0103,노심 열유체 기술
EG,원자력,EG01,원자로노심기술,EG0104,노물리 실험 기술
EG,원자력,EG01,원자로노심기술,EG0199,달리 분류되지 않는 원자로 노심 기술
EG,원자력,EG02,원자로계통/핵심기기기술,EG0201,유체계통 설계기술
EG,원자력,EG02,원자로계통/핵심기기기술,EG0202,열유동 전산해석 기술
EG,원자력,EG02,원자로계통/핵심기기기술,EG0203,핵심기기 설계기술
EG,원자력,EG02,원자로계통/핵심기기기술,EG0204,원자로계통 구조설계/해석 기술
EG,원자력,EG02,원자로계통/핵심기기기술,EG0205,건전성 평가/고온 구조해석 기술
EG,원자력,EG02,원자로계통/핵심기기기술,EG0206,계통 설계 검증/성능 평가기술
EG,원자력,EG02,원자로계통/핵심기기기술,EG0207,유지보수/운전기기 연계기술
EG,원자력,EG02,원자로계통/핵심기기기술,EG0299,달리 분류되지 않는 원자로 계통/ 핵심기기 기술
EG,원자력,EG03,원자력계측/제어기술,EG0301,센서/검출기 기술
EG,원자력,EG03,원자력계측/제어기술,EG0302,계측/제어 시스템 기술
EG,원자력,EG03,원자력계측/제어기술,EG0303,감시/보호시스템 기술
EG,원자력,EG03,원자력계측/제어기술,EG0304,인간공학기술
EG,원자력,EG03,원자력계측/제어기술,EG0305,원격조작/제어기술
EG,원자력,EG03,원자력계측/제어기술,EG0306,원전 시뮬레이션 기술
EG,원자력,EG03,원자력계측/제어기술,EG0399,달리 분류되지 않는 원자력 계측/제어 기술
EG,원자력,EG04,원자력안전기술,EG0401,설계기준사고 열수력 안전성 실증/평가기술
EG,원자력,EG04,원자력안전기술,EG0402,중대사고 해석/실증기술
EG,원자력,EG04,원자력안전기술,EG0404,확률론적 안전성평가/위험도 정보활용기술
EG,원자력,EG04,원자력안전기술,EG0405,원자력 안전규제 기술
EG,원자력,EG04,원자력안전기술,EG0406,운전 안전성 평가기술
EG,원자력,EG04,원자력안전기술,EG0407,방사선 방호/환경방사선 관리기술
EG,원자력,EG04,원자력안전기술,EG0408,안전조치/방재기술
EG,원자력,EG04,원자력안전기술,EG0499,달리 분류되지 않는 원자력 안전기술
